site,setting,plot_type,date,species,cvr,median_height,max_height,reproduction,n_inds,n_leaf,w_weight,d_weight,n_leaf_image,area_sum,leaf_area,SLA,LDMC
K34,roslin,c,2020-08-25,Empetrum nigrum,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Festuca ovina,0.5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Anthoxanthum nipponicum,0.5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Alchemilla murbeckiana,0.5,NA,NA,1,3,3,0.2153,0.0594,3,13.758,4.585999999999999,231.6161616161616,0.2758941012540641
K34,roslin,c,2020-08-25,Antennaria alpina,2,NA,NA,2,3,6,0.0281,0.0069,6,1.468,0.24466666666666667,212.75362318840578,0.24555160142348753
K34,roslin,c,2020-08-25,Bartsia alpina,1,NA,NA,2,2,4,0.0883,0.024,8,4.224,1.056,176,0.2718006795016987
K34,roslin,c,2020-08-25,Carex bigelowii,0.5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Carex vaginata,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Harrimanella hypnoides,15,NA,NA,3,3,45,0.0044,0.0028,46,0.37,0.008222222222222223,132.14285714285714,0.6363636363636364
K34,roslin,c,2020-08-25,Cerastium alpinum,0.25,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Cerastium fontanum,0.25,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Dactylorhiza viridis,0.5,NA,NA,4,1,2,0.0804,0.0149,2,3.194,1.597,214.36241610738256,0.1853233830845771
K34,roslin,c,2020-08-25,Avenella flexuosa,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Euphrasia wettsteinii,0.25,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Omalotheca supina,1,NA,NA,1,3,6,0.0097,0.0026,6,0.5609999999999999,0.09349999999999999,215.76923076923075,0.26804123711340205
K34,roslin,c,2020-08-25,Hieracium alpinum,0.5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Huperzia selago,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Juncus trifidus,0.25,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Kalmia procumbens,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Luzula spicata,0.25,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Luzula sudetica,0.25,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Cherleria biflora,0.25,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Phyllodoce caerulea,3,NA,NA,2,3,30,0.0376,0.0183,30,1.614,0.0538,88.19672131147541,0.48670212765957444
K34,roslin,c,2020-08-25,Pinguicula alpina,0.5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Pyrola minor,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Ranunculus acris,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Ranunculus nivalis,0.25,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Salix hastata,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Salix herbacea,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Salix polaris,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Salix reticulata,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Saussurea alpina,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Selaginella selaginoides,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Sibbaldia procumbens,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Solidago virgaurea,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Taraxacum,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Thalictrum alpinum,2,NA,NA,2,3,3,0.1035,0.0318,6,5.179,1.7263333333333335,162.86163522012578,0.3072463768115942
K34,roslin,c,2020-08-25,Trisetum spicatum,0.25,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Trollius europaeus,2,NA,NA,1,3,3,0.3284,0.0726,4,16.699,5.566333333333334,230.01377410468322,0.22107186358099876
K34,roslin,c,2020-08-25,Vaccinium myrtillus,2,NA,NA,2,3,6,0.0695,0.0263,6,4.627,0.7711666666666667,175.9315589353612,0.37841726618705035
K34,roslin,c,2020-08-25,Veronica alpina,0.25,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K34,roslin,c,2020-08-25,Viola biflora,1,NA,NA,2,3,3,0.0916,0.0157,3,6.567,2.189,418.2802547770701,0.17139737991266374
K17,roslin,a,2020-08-25,Bistorta vivipara,2,2,5,3,4,4,0.2943,0.0681,4,10.887,2.72175,159.86784140969166,0.23139653414882771
K17,roslin,a,2020-08-25,Vaccinium vitis-idaea,3,2,5,2,3,6,0.1498,0.0678,6,4.081,0.6801666666666667,60.19174041297936,0.4526034712950601
K17,roslin,a,2020-08-25,Anthoxanthum nipponicum,2,7,12,3,3,3,0.0989,0.0301,3,7.405,2.4683333333333333,246.01328903654488,0.3043478260869565
K17,roslin,a,2020-08-25,Alchemilla murbeckiana,0.5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,a,2020-08-25,Astragalus alpinus,3,2,4,2,3,3,0.152,0.0378,3,11.553,3.8510000000000004,305.63492063492066,0.24868421052631579
K17,roslin,a,2020-08-25,Bartsia alpina,0.5,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,a,2020-08-25,Carex vaginata,0.5,7,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,a,2020-08-25,Harrimanella hypnoides,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,a,2020-08-25,Cerastium fontanum,2,2,2,4,2,6,0.0401,0.0091,6,2.05,0.3416666666666666,225.27472527472526,0.22693266832917708
K17,roslin,a,2020-08-25,Avenella flexuosa,1,6,9,3,3,6,0.0952,0.0354,6,4.628,0.7713333333333333,130.73446327683615,0.3718487394957983
K17,roslin,a,2020-08-25,Hieracium alpinum,0.5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,a,2020-08-25,Huperzia selago,0.25,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,a,2020-08-25,Poa alpina,4,3,6,3,3,3,0.1329,0.049,3,6.279,2.093,128.14285714285714,0.36869826937547034
K17,roslin,a,2020-08-25,Ranunculus acris,3,2,4,3,4,4,0.1021,0.0213,4,5.686,1.4215,266.94835680751174,0.20861900097943192
K17,roslin,a,2020-08-25,Selaginella selaginoides,0.5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,a,2020-08-25,Solidago virgaurea,3,3,5,1,2,2,0.1753,0.0416,2,9.147,4.5735,219.8798076923077,0.2373074729035938
K17,roslin,a,2020-08-25,Taraxacum,3,2,3,1,2,2,0.1686,0.0298,2,8.795,4.3975,295.13422818791946,0.1767497034400949
K17,roslin,a,2020-08-25,Thalictrum alpinum,0.5,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,a,2020-08-25,Vaccinium myrtillus,15,7,11,4,3,6,0.0778,0.0322,6,4.9,0.8166666666666668,152.17391304347828,0.41388174807197947
K17,roslin,a,2020-08-25,Veronica alpina,0.5,2,2,3,2,8,0.0352,0.0079,8,1.8840000000000001,0.23550000000000001,238.48101265822783,0.22443181818181818
K17,roslin,a,2020-08-25,Viola biflora,12,1.5,2,2,3,3,0.1051,0.0152,4,7.499,2.4996666666666667,493.35526315789474,0.14462416745956233
K17,roslin,b,2020-08-25,Bistorta vivipara,2,3,9,3,4,4,0.2943,0.0681,4,10.887,2.72175,159.86784140969166,0.23139653414882771
K17,roslin,b,2020-08-25,Festuca ovina,2,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Vaccinium vitis-idaea,2,3,6,2,3,6,0.1498,0.0678,6,4.081,0.6801666666666667,60.19174041297936,0.4526034712950601
K17,roslin,b,2020-08-25,Anthoxanthum nipponicum,2,7,14,3,3,3,0.0989,0.0301,3,7.405,2.4683333333333333,246.01328903654488,0.3043478260869565
K17,roslin,b,2020-08-25,Alchemilla murbeckiana,0.5,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Antennaria alpina,0.5,0.5,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Astragalus alpinus,3,3,6,2,3,3,0.152,0.0378,3,11.553,3.8510000000000004,305.63492063492066,0.24868421052631579
K17,roslin,b,2020-08-25,Bartsia alpina,0.5,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Carex bigelowii,0.5,5,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Carex vaginata,0.25,6,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Harrimanella hypnoides,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Cerastium fontanum,1,3,6,4,2,6,0.0401,0.0091,6,2.05,0.3416666666666666,225.27472527472526,0.22693266832917708
K17,roslin,b,2020-08-25,Dactylorhiza viridis,0.25,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Avenella flexuosa,1,9,13,3,3,6,0.0952,0.0354,6,4.628,0.7713333333333333,130.73446327683615,0.3718487394957983
K17,roslin,b,2020-08-25,Geranium sylvaticum,0.25,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Omalotheca supina,0.5,0.5,0.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Hieracium alpinum,0.5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Huperzia selago,0.25,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Luzula sudetica,0.25,3,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Phyllodoce caerulea,2,9,13,3,3,24,0.057,0.0267,24,2.394,0.09975,89.66292134831461,0.46842105263157896
K17,roslin,b,2020-08-25,Pinguicula alpina,0.25,0.5,0.5,4,2,5,0.1493,0.0137,5,6.128,1.2256,447.29927007299267,0.09176155391828535
K17,roslin,b,2020-08-25,Poa alpina,1,3,6,3,3,3,0.1329,0.049,3,6.279,2.093,128.14285714285714,0.36869826937547034
K17,roslin,b,2020-08-25,Potentilla crantzii,0.5,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Pyrola minor,1,2,5,2,3,6,0.337,0.1114,6,17.641,2.9401666666666664,158.35727109515258,0.33056379821958454
K17,roslin,b,2020-08-25,Ranunculus acris,2,2,6,3,4,4,0.1021,0.0213,4,5.686,1.4215,266.94835680751174,0.20861900097943192
K17,roslin,b,2020-08-25,Rumex acetosa,0.25,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Salix reticulata,1,2,3,1,3,3,0.1412,0.0469,3,5.059,1.6863333333333335,107.8678038379531,0.3321529745042493
K17,roslin,b,2020-08-25,Saussurea alpina,0.5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Selaginella selaginoides,0.5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Solidago virgaurea,1,3,6,1,2,2,0.1753,0.0416,2,9.147,4.5735,219.8798076923077,0.2373074729035938
K17,roslin,b,2020-08-25,Taraxacum,1,2,3,1,2,2,0.1686,0.0298,2,8.795,4.3975,295.13422818791946,0.1767497034400949
K17,roslin,b,2020-08-25,Thalictrum alpinum,0.5,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Trollius europaeus,1,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,b,2020-08-25,Vaccinium myrtillus,10,8,13,4,3,6,0.0778,0.0322,6,4.9,0.8166666666666668,152.17391304347828,0.41388174807197947
K17,roslin,b,2020-08-25,Veronica alpina,0.5,2,5,3,2,8,0.0352,0.0079,8,1.8840000000000001,0.23550000000000001,238.48101265822783,0.22443181818181818
K17,roslin,b,2020-08-25,Viola biflora,15,1.5,4,2,3,3,0.1051,0.0152,4,7.499,2.4996666666666667,493.35526315789474,0.14462416745956233
K17,roslin,c,2020-08-25,Bistorta vivipara,2,NA,NA,3,4,4,0.2943,0.0681,4,10.887,2.72175,159.86784140969166,0.23139653414882771
K17,roslin,c,2020-08-25,Festuca ovina,0.5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Vaccinium vitis-idaea,2,NA,NA,2,3,6,0.1498,0.0678,6,4.081,0.6801666666666667,60.19174041297936,0.4526034712950601
K17,roslin,c,2020-08-25,Anthoxanthum nipponicum,2,NA,NA,3,3,3,0.0989,0.0301,3,7.405,2.4683333333333333,246.01328903654488,0.3043478260869565
K17,roslin,c,2020-08-25,Alchemilla murbeckiana,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Antennaria alpina,0.5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Astragalus alpinus,3,NA,NA,2,3,3,0.152,0.0378,3,11.553,3.8510000000000004,305.63492063492066,0.24868421052631579
K17,roslin,c,2020-08-25,Bartsia alpina,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Carex bigelowii,0.5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Carex vaginata,0.25,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Harrimanella hypnoides,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Cerastium alpinum,0.25,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Cerastium fontanum,1,NA,NA,4,2,6,0.0401,0.0091,6,2.05,0.3416666666666666,225.27472527472526,0.22693266832917708
K17,roslin,c,2020-08-25,Dactylorhiza viridis,0.25,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Avenella flexuosa,1,NA,NA,3,3,6,0.0952,0.0354,6,4.628,0.7713333333333333,130.73446327683615,0.3718487394957983
K17,roslin,c,2020-08-25,Euphrasia wettsteinii,0.25,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Geranium sylvaticum,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Omalotheca supina,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Hieracium alpinum,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Huperzia selago,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Luzula spicata,0.25,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Luzula sudetica,0.25,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Phleum alpinum,0.5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Phyllodoce caerulea,3,NA,NA,3,3,24,0.057,0.0267,24,2.394,0.09975,89.66292134831461,0.46842105263157896
K17,roslin,c,2020-08-25,Pinguicula alpina,0.25,NA,NA,4,2,5,0.1493,0.0137,5,6.128,1.2256,447.29927007299267,0.09176155391828535
K17,roslin,c,2020-08-25,Poa alpina,0.5,NA,NA,3,3,3,0.1329,0.049,3,6.279,2.093,128.14285714285714,0.36869826937547034
K17,roslin,c,2020-08-25,Potentilla crantzii,0.5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Pyrola minor,1,NA,NA,2,3,6,0.337,0.1114,6,17.641,2.9401666666666664,158.35727109515258,0.33056379821958454
K17,roslin,c,2020-08-25,Ranunculus acris,2,NA,NA,3,4,4,0.1021,0.0213,4,5.686,1.4215,266.94835680751174,0.20861900097943192
K17,roslin,c,2020-08-25,Rumex acetosa,0.5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Salix herbacea,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Salix lapponum,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Salix reticulata,1,NA,NA,1,3,3,0.1412,0.0469,3,5.059,1.6863333333333335,107.8678038379531,0.3321529745042493
K17,roslin,c,2020-08-25,Saussurea alpina,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Selaginella selaginoides,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Sibbaldia procumbens,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Solidago virgaurea,1,NA,NA,1,2,2,0.1753,0.0416,2,9.147,4.5735,219.8798076923077,0.2373074729035938
K17,roslin,c,2020-08-25,Taraxacum,1,NA,NA,1,2,2,0.1686,0.0298,2,8.795,4.3975,295.13422818791946,0.1767497034400949
K17,roslin,c,2020-08-25,Thalictrum alpinum,0.5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Trollius europaeus,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K17,roslin,c,2020-08-25,Vaccinium myrtillus,15,NA,NA,4,3,6,0.0778,0.0322,6,4.9,0.8166666666666668,152.17391304347828,0.41388174807197947
K17,roslin,c,2020-08-25,Veronica alpina,0.5,NA,NA,3,2,8,0.0352,0.0079,8,1.8840000000000001,0.23550000000000001,238.48101265822783,0.22443181818181818
K17,roslin,c,2020-08-25,Viola biflora,12,NA,NA,2,3,3,0.1051,0.0152,4,7.499,2.4996666666666667,493.35526315789474,0.14462416745956233
K27,roslin,a,2020-08-25,Festuca ovina,1,8,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,a,2020-08-25,Anthoxanthum nipponicum,3,12,17,2,3,3,0.2128,0.0663,6,16.615000000000002,5.538333333333334,250.6033182503771,0.31156015037593987
K27,roslin,a,2020-08-25,Betula pubescens,30,900,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,a,2020-08-25,Cerastium fontanum,0.25,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,a,2020-08-25,Avenella flexuosa,2,11,16,3,3,6,0.111,0.0335,6,3.656,0.6093333333333334,109.13432835820895,0.30180180180180183
K27,roslin,a,2020-08-25,Equisetum pratense,0.5,8,11,1,3,12,0.0565,0.0137,12,2.57,0.21416666666666664,187.5912408759124,0.2424778761061947
K27,roslin,a,2020-08-25,Gymnocarpium dryopteris,2,6,6,NA,3,3,1.1699,0.2938,7,84.74,28.246666666666666,288.42750170183797,0.2511325754337978
K27,roslin,a,2020-08-25,Spinulum annotinum,0.5,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,a,2020-08-25,Poa alpigena,7,10,14,4,3,3,0.382,0.1208,8,24.786,8.262,205.18211920529802,0.3162303664921466
K27,roslin,a,2020-08-25,Salix hastata,1,8,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,a,2020-08-25,Solidago virgaurea,10,7,10,2,3,3,0.5874,0.1215,3,33.874,11.291333333333334,278.79835390946505,0.2068437180796731
K27,roslin,a,2020-08-25,Vaccinium myrtillus,4,9,15,3,3,6,0.1318,0.0512,6,9.339,1.5565,182.40234375,0.3884673748103187
K27,roslin,b,2020-08-25,Empetrum nigrum,0.25,12,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,b,2020-08-25,Festuca ovina,1,8,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,b,2020-08-25,Vaccinium vitis-idaea,0.5,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,b,2020-08-25,Anthoxanthum nipponicum,2,12,17,2,3,3,0.2128,0.0663,6,16.615000000000002,5.538333333333334,250.6033182503771,0.31156015037593987
K27,roslin,b,2020-08-25,Betula pubescens,30,900,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,b,2020-08-25,Cerastium fontanum,0.5,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,b,2020-08-25,Cirsium heterophyllum,1,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,b,2020-08-25,Avenella flexuosa,2,11,16,3,3,6,0.111,0.0335,6,3.656,0.6093333333333334,109.13432835820895,0.30180180180180183
K27,roslin,b,2020-08-25,Equisetum pratense,2,11,17,1,3,12,0.0565,0.0137,12,2.57,0.21416666666666664,187.5912408759124,0.2424778761061947
K27,roslin,b,2020-08-25,Equisetum scirpoides,0.25,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,b,2020-08-25,Gymnocarpium dryopteris,7,15,26,NA,3,3,1.1699,0.2938,7,84.74,28.246666666666666,288.42750170183797,0.2511325754337978
K27,roslin,b,2020-08-25,Linnaea borealis,0.5,1,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,b,2020-08-25,Luzula pilosa,2,3,12,1,3,3,0.5833,0.1315,3,30.245,10.081666666666667,230,0.22544145379735983
K27,roslin,b,2020-08-25,Spinulum annotinum,2,5,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,b,2020-08-25,Melampyrum pratense,0.5,9,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,b,2020-08-25,Poa alpigena,7,10,38,4,3,3,0.382,0.1208,8,24.786,8.262,205.18211920529802,0.3162303664921466
K27,roslin,b,2020-08-25,Salix hastata,1,8,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,b,2020-08-25,Silene dioica,0.5,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,b,2020-08-25,Solidago virgaurea,2,8,10,2,3,3,0.5874,0.1215,3,33.874,11.291333333333334,278.79835390946505,0.2068437180796731
K27,roslin,b,2020-08-25,Vaccinium myrtillus,8,11,15,3,3,6,0.1318,0.0512,6,9.339,1.5565,182.40234375,0.3884673748103187
K27,roslin,c,2020-08-25,Empetrum nigrum,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Festuca ovina,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Vaccinium vitis-idaea,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Anthoxanthum nipponicum,2,NA,NA,2,3,3,0.2128,0.0663,6,16.615000000000002,5.538333333333334,250.6033182503771,0.31156015037593987
K27,roslin,c,2020-08-25,Betula pubescens,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Campanula rotundifolia,0.5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Cerastium fontanum,0.5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Cirsium heterophyllum,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Avenella flexuosa,2,NA,NA,3,3,6,0.111,0.0335,6,3.656,0.6093333333333334,109.13432835820895,0.30180180180180183
K27,roslin,c,2020-08-25,Equisetum pratense,2,NA,NA,1,3,12,0.0565,0.0137,12,2.57,0.21416666666666664,187.5912408759124,0.2424778761061947
K27,roslin,c,2020-08-25,Equisetum scirpoides,0.25,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Geranium sylvaticum,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Gymnocarpium dryopteris,4,NA,NA,NA,3,3,1.1699,0.2938,7,84.74,28.246666666666666,288.42750170183797,0.2511325754337978
K27,roslin,c,2020-08-25,Linnaea borealis,0.5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Luzula pilosa,1,NA,NA,1,3,3,0.5833,0.1315,3,30.245,10.081666666666667,230,0.22544145379735983
K27,roslin,c,2020-08-25,Spinulum annotinum,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Orthilia secunda,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Melampyrum pratense,0.5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Pedicularis lapponica,0.25,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Poa alpigena,5,NA,NA,4,3,3,0.382,0.1208,8,24.786,8.262,205.18211920529802,0.3162303664921466
K27,roslin,c,2020-08-25,Ranunculus acris,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Rubus saxatilis,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Salix hastata,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
K27,roslin,c,2020-08-25,Silene dioica,0.5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
